sex,height_cm,weight_kg,arm_span_cm,climbing_years,max_boulder_grade,climbing_frequency,climbing_hours,training_hours,hangboard_frequency,campus_frequency,campus_hours,endurance_frequency,general_stength_frequency,general_strength_hours,max_pull_ups,trains_full_crimp,trains_half_crimp,trains_open_crimp,trains_front_3,trains_back_3,trains_front_2,trains_middle_2,trains_back_2,trains_slopers,trains_pinch,trains_monos,trains_repeaters,trains_max_weight,trains_min_edge,trains_one_arm_hang,trains_no_hangs,trains_other_protocol,trains_laps_of_routes,trains_4x4,trains_arc,trains_systems_boards,trains_max_moves,trains_route_climbing_intervals,trains_threshold_intervals,trains_antagonists,trains_legs,trains_core,trains_upper_body_pulling,trains_upper_body_pushing,climbs_indoors,climbs_outdoors,boulders,route_climbs,cardio,yoga
True,190.5,70.3,190.0,1.25,7,3,7,3,1,0,0,1,1,1,20,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False
True,170.0,73.66,168.0,0.25,6,4,14,3,4,0,0,0,5,2,18,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False
False,176.0,56.0,169.0,2.25,5,3,6,1,2,0,0,0,2,1,12,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False
True,183.0,70.0,184.0,0.75,6,2,4,0,0,0,0,0,4,4,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False
False,170.0,56.0,171.0,0.75,6,3,6,1,0,0,0,0,1,1,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False
True,183.0,72.0,180.0,1.25,6,3,9,0,0,0,0,0,0,0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
True,175.0,65.0,174.0,5.25,10,5,10,5,2,0,0,2,4,4,33,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,True
True,165.0,68.0,175.0,5.25,9,3,3,3,1,1,1,0,3,1,24,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False
True,188.0,77.0,191.0,0.75,4,3,8,1,0,0,0,1,1,1,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False
True,155.0,69.0,178.0,0.75,5,3,4,1,1,0,0,0,0,0,7,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
True,181.0,75.0,190.0,2.25,5,3,9,2,0,0,0,0,4,2,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,False
True,178.0,78.0,,4.25,6,3,3,3,2,0,0,1,2,2,4,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
True,180.0,68.0,185.0,13.25,9,5,5,8,2,0,0,2,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,True,True,False,False
True,177.8,68.0,178.0,4.25,7,3,5,1,0,0,0,1,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False
False,163.0,56.0,168.0,2.25,5,4,10,1,0,0,0,1,0,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
True,173.0,65.0,177.0,4.75,10,3,2,5,0,0,0,0,0,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
True,178.0,65.0,180.0,0.75,5,2,7,1,0,0,0,0,2,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False
True,185.0,74.0,185.0,12.75,7,4,12,1,1,0,0,1,1,1,15,False,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False
True,185.0,75.0,187.0,1.75,7,3,9,2,3,0,0,1,2,2,17,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False
True,175.0,68.0,175.0,0.25,5,3,9,2,0,0,0,0,3,8,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False
True,172.72,81.647,170.0,0.75,8,3,14,0,0,0,0,0,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
True,176.0,78.0,,1.25,4,3,4,4,0,0,0,0,3,3,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False
True,175.0,72.0,177.0,1.75,8,4,8,0,0,0,0,0,5,3,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False
True,178.0,76.0,175.0,1.75,8,3,7,3,3,2,1,2,1,1,10,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,False,True
True,172.72,64.5,,3.25,7,3,4,0,0,0,0,0,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
True,175.0,63.0,176.0,1.25,6,4,8,2,0,0,0,0,2,2,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False
True,164.0,65.0,168.0,1.25,6,3,7,1,0,0,0,1,1,2,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False
True,180.0,63.5,175.0,2.25,5,2,4,2,0,0,0,0,2,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False
True,180.0,70.0,180.0,3.75,11,4,5,4,4,3,2,2,1,1,30,True,True,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False
True,173.0,67.0,176.0,0.75,5,3,6,5,2,0,0,0,2,5,13,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,False
True,181.0,78.0,175.0,0.75,4,3,5,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True
True,175.0,68.0,175.0,14.75,8,1,3,3,2,1,1,2,4,5,30,False,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False
False,156.0,53.0,152.4,0.25,5,3,2,0,0,0,0,0,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
False,169.0,65.0,174.0,0.25,4,2,4,1,0,0,0,0,1,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False
True,178.0,71.0,182.0,2.25,8,3,6,0,1,0,0,1,3,1,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False
True,162.0,56.0,162.0,2.75,8,4,12,3,1,3,1,3,1,1,30,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False
True,189.0,75.0,189.0,0.75,5,2,3,2,0,0,0,0,2,2,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False
False,162.5,59.0,161.0,1.75,4,2,3,0,0,0,0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
True,170.0,65.0,173.0,13.25,10,4,8,3,0,0,0,1,1,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False
True,180.0,72.0,185.0,7.75,7,4,9,6,6,0,0,3,2,2,18,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False
True,180.0,75.0,180.0,1.75,5,0,5,0,0,0,0,0,1,1,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False
True,170.0,70.0,170.0,0.75,5,5,15,5,3,0,0,2,0,0,15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
True,181.0,81.64672369841516,185.0,0.25,4,3,2,10,1,1,1,1,6,12,28,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False
True,170.0,66.0,170.0,0.75,,3,6,6,2,0,0,0,3,3,25,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True
True,188.0,80.0,191.0,2.75,7,3,8,1,0,0,0,1,1,1,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,True,True,False,False
True,188.0,71.0,185.0,2.75,9,4,7,4,2,1,1,0,3,3,20,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False
True,183.0,70.30690096252415,195.0,3.75,4,2,5,0,1,0,0,0,0,1,20,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
True,167.64,60.328,169.0,0.75,5,3,5,1,0,0,0,2,1,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False
True,171.0,67.2,167.0,15.25,12,3,5,4,2,0,0,0,2,1,,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False
True,178.0,77.0,178.0,0.75,6,3,9,2,1,0,0,0,1,2,13,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False
True,183.0,68.3,186.0,0.25,5,5,7,4,3,2,0,4,3,1,15,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,False
True,173.0,60.0,175.0,4.75,10,4,6,12,3,0,0,2,4,9,18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,False,True
False,169.0,65.0,168.0,15.25,5,1,2,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
True,175.0,57.0,175.0,1.75,11,3,10,2,2,1,0,0,2,2,23,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,False,False
True,178.0,71.0,185.0,11.25,8,3,3,1,2,0,0,0,3,2,18,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False
True,179.0,69.0,185.0,15.25,9,3,10,3,1,1,1,1,1,1,25,False,True,True,True,True,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False
True,178.0,60.0,178.0,8.25,8,2,5,1,2,0,0,0,0,0,25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
True,180.0,73.0,183.0,5.25,8,2,5,2,1,1,1,0,3,3,20,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False
