sex,height_cm,weight_kg,arm_span_cm,climbing_years,climbing_frequency,training_hours,hangboard_frequency,campus_frequency,endurance_frequency,general_strength_frequency,max_pull_ups,trains_full_crimp,trains_half_crimp,trains_open_crimp,trains_front_3,trains_back_3,trains_front_2,trains_middle_2,trains_back_2,trains_slopers,trains_pinch,trains_monos,trains_repeaters,trains_max_weight,trains_min_edge,trains_one_arm_hang,trains_no_hangs,trains_other_protocol,trains_laps_of_routes,trains_4x4,trains_arc,trains_systems_boards,trains_max_moves,trains_route_climbing_intervals,trains_threshold_intervals,trains_antagonists,trains_legs,trains_core,trains_upper_body_pulling,trains_upper_body_pushing,climbs_indoors,climbs_outdoors,boulders,route_climbs,cardio,yoga,climbing_session_length,general_strength_session_length,campus_session_length,max_boulder_grade
True,180.0,59.0,185.0,3.25,2,0,0,0,0,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,3.0,0.0,0.0,5
True,176.0,73.3,184.0,6.75,2,2,2,0,0,2,12,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,2.0,1.0,0.0,7
False,165.0,63.5,164.0,3.75,2,1,1,0,1,1,10,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,3.0,1.0,0.0,6
True,178.0,72.0,177.0,1.25,3,5,1,0,0,3,15,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,False,1.0,1.0,0.0,4
False,160.0,117.0,160.0,0.75,3,0,0,0,0,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,2.6666666666666665,1.5,0.0,5
False,168.0,63.50300732098956,170.0,5.75,2,4,0,0,0,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,1.5,0.5,0.0,6
True,193.0,86.0,193.0,1.25,3,0,0,0,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3.0,0.0,0.0,7
True,175.0,77.0,179.0,2.25,3,0,0,0,0,1,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,2.0,1.0,0.0,6
True,188.0,82.0,186.0,0.25,3,1,1,0,3,1,9,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,False,False,False,3.6666666666666665,1.0,0.0,4
False,171.0,68.0,167.0,3.75,3,0,0,0,0,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,2.3333333333333335,0.0,0.0,5
True,186.0,80.0,188.0,10.75,3,3,2,2,1,1,15,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,False,1.0,1.0,0.5,9
False,167.64,56.699,167.64,2.75,4,3,0,0,0,2,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,True,True,4.0,1.0,0.0,8
True,185.0,78.0,185.0,7.25,2,10,2,1,2,2,12,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,1.5,0.5,1.0,8
True,180.0,72.5,185.0,9.75,2,1,0,0,0,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2.5,0.5,0.0,8
True,175.0,65.5,177.0,4.25,2,2,0,0,0,2,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,2.5,1.0,0.0,8
True,183.0,73.0,188.0,1.75,3,3,1,1,2,2,55,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,2.0,1.0,0.0,10
True,180.0,74.84283005688056,180.0,3.25,4,8,1,2,2,5,25,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,2.5,0.4,0.5,8
True,175.0,67.0,179.0,1.25,4,4,0,1,3,2,20,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,2.0,2.0,1.0,7
True,175.0,79.37875915123695,178.0,9.25,2,1,0,0,0,4,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,2.5,2.0,0.0,6
True,179.0,63.0,181.0,0.75,2,4,0,0,0,2,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,2.0,1.0,0.0,4
True,179.0,63.0,181.0,0.75,2,4,0,0,0,2,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,2.0,1.0,0.0,4
True,182.0,65.0,184.0,0.75,2,0,0,0,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0,0.0,0.0,5
True,184.0,78.0,173.0,6.25,4,3,1,0,1,1,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,4.0,1.0,0.0,6
True,177.0,73.5,177.0,7.75,4,7,2,0,1,0,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,1.0,0.0,0.0,10
True,188.0,78.0,193.0,0.25,4,2,0,0,2,3,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,True,False,False,False,True,False,1.5,1.3333333333333333,0.0,3
True,184.0,80.0,184.0,2.75,3,3,1,0,1,3,14,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,2.0,1.0,0.0,4
True,176.0,54.0,178.0,0.75,2,1,0,0,0,0,30,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,3.0,,,6
True,170.0,65.0,173.0,0.25,3,1,0,0,0,2,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1.3333333333333333,1.5,0.0,5
True,178.0,80.0,178.0,0.75,2,0,0,0,0,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1.5,0.0,0.0,4
True,169.0,63.0,178.0,1.25,3,1,0,0,0,3,24,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,2.0,1.0,0.0,6
True,168.5,76.0,178.0,0.75,1,4,0,0,0,3,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,4.0,1.0,0.0,5
True,173.0,70.0,174.0,2.75,3,1,1,0,0,2,18,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,3.0,2.0,0.0,6
False,157.0,59.0,144.0,1.75,5,0,0,0,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.0,0.0,0.0,4
True,173.0,76.0,168.0,6.25,4,1,1,0,0,1,12,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,4.0,1.0,0.0,4
True,190.5,70.3,190.0,1.25,3,3,1,0,1,1,20,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,2.3333333333333335,1.0,0.0,7
True,170.0,73.66,168.0,0.25,4,3,4,0,0,5,18,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,False,3.5,0.4,0.0,6
False,176.0,56.0,169.0,2.25,3,1,2,0,0,2,12,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,2.0,0.5,0.0,5
True,183.0,70.0,184.0,0.75,2,0,0,0,0,4,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,2.0,1.0,0.0,6
False,170.0,56.0,171.0,0.75,3,1,0,0,0,1,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,2.0,1.0,0.0,6
True,183.0,72.0,180.0,1.25,3,0,0,0,0,0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3.0,0.0,0.0,6
True,175.0,65.0,174.0,5.25,5,5,2,0,2,4,33,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,2.0,1.0,0.0,10
True,165.0,68.0,175.0,5.25,3,3,1,1,0,3,24,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,1.0,0.3333333333333333,1.0,9
True,188.0,77.0,191.0,0.75,3,1,0,0,1,1,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,2.6666666666666665,1.0,0.0,4
True,155.0,69.0,178.0,0.75,3,1,1,0,0,0,7,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.3333333333333333,0.0,0.0,5
True,181.0,75.0,190.0,2.25,3,2,0,0,0,4,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,3.0,0.5,0.0,5
True,178.0,78.0,,4.25,3,3,2,0,1,2,4,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,False,True,False,False,1.0,1.0,0.0,6
True,180.0,68.0,185.0,13.25,5,8,2,0,2,1,,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,1.0,1.0,0.0,9
True,177.8,68.0,178.0,4.25,3,1,0,0,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,1.6666666666666667,0.0,0.0,7
False,163.0,56.0,168.0,2.25,4,1,0,0,1,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2.5,0.0,0.0,5
True,173.0,65.0,177.0,4.75,3,5,0,0,0,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.6666666666666666,0.0,0.0,10
True,178.0,65.0,180.0,0.75,2,1,0,0,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,3.5,1.0,0.0,5
True,185.0,74.0,185.0,12.75,4,1,1,0,1,1,15,False,True,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,3.0,1.0,0.0,7
True,185.0,75.0,187.0,1.75,3,2,3,0,1,2,17,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,3.0,1.0,0.0,7
True,175.0,68.0,175.0,0.25,3,2,0,0,0,3,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,3.0,2.6666666666666665,0.0,5
True,172.72,81.647,170.0,0.75,3,0,0,0,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,4.666666666666667,0.0,0.0,8
True,176.0,78.0,,1.25,3,4,0,0,0,3,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,1.3333333333333333,1.0,0.0,4
True,175.0,72.0,177.0,1.75,4,0,0,0,0,5,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,2.0,0.6,0.0,8
True,178.0,76.0,175.0,1.75,3,3,3,2,2,1,10,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,2.3333333333333335,1.0,0.5,8
True,172.72,64.5,,3.25,3,0,0,0,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1.3333333333333333,0.0,0.0,7
True,175.0,63.0,176.0,1.25,4,2,0,0,0,2,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,2.0,1.0,0.0,6
True,164.0,65.0,168.0,1.25,3,1,0,0,1,1,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,2.3333333333333335,2.0,0.0,6
True,180.0,63.5,175.0,2.25,2,2,0,0,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,2.0,0.5,0.0,5
True,180.0,70.0,180.0,3.75,4,4,4,3,2,1,30,True,True,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,1.25,1.0,0.6666666666666666,11
True,173.0,67.0,176.0,0.75,3,5,2,0,0,2,13,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,2.0,2.5,0.0,5
True,181.0,78.0,175.0,0.75,3,0,0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,1.6666666666666667,0.0,0.0,4
True,175.0,68.0,175.0,14.75,1,3,2,1,2,4,30,False,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,False,3.0,1.25,1.0,8
False,156.0,53.0,152.4,0.25,3,0,0,0,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6666666666666666,0.0,0.0,5
False,169.0,65.0,174.0,0.25,2,1,0,0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,2.0,1.0,0.0,4
True,178.0,71.0,182.0,2.25,3,0,1,0,1,3,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,2.0,0.3333333333333333,0.0,8
True,162.0,56.0,162.0,2.75,4,3,1,3,3,1,30,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,3.0,1.0,0.3333333333333333,8
True,189.0,75.0,189.0,0.75,2,2,0,0,0,2,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,1.5,1.0,0.0,5
False,162.5,59.0,161.0,1.75,2,0,0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1.5,0.0,0.0,4
True,170.0,65.0,173.0,13.25,4,3,0,0,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,2.0,2.0,0.0,10
True,180.0,72.0,185.0,7.75,4,6,6,0,3,2,18,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,True,True,False,False,True,False,2.25,1.0,0.0,7
True,180.0,75.0,180.0,1.75,0,0,0,0,0,1,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,,1.0,0.0,5
True,170.0,70.0,170.0,0.75,5,5,3,0,2,0,15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3.0,0.0,0.0,5
True,181.0,81.64672369841516,185.0,0.25,3,10,1,1,1,6,28,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,0.6666666666666666,2.0,1.0,4
True,170.0,66.0,170.0,0.75,3,6,2,0,0,3,25,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,2.0,1.0,0.0,
True,188.0,80.0,191.0,2.75,3,1,0,0,1,1,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,2.6666666666666665,1.0,0.0,7
True,188.0,71.0,185.0,2.75,4,4,2,1,0,3,20,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,1.75,1.0,1.0,9
True,183.0,70.30690096252415,195.0,3.75,2,0,1,0,0,0,20,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,2.5,,0.0,4
True,167.64,60.328,169.0,0.75,3,1,0,0,2,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,1.6666666666666667,1.0,0.0,5
True,171.0,67.2,167.0,15.25,3,4,2,0,0,2,,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,1.6666666666666667,0.5,0.0,12
True,178.0,77.0,178.0,0.75,3,2,1,0,0,1,13,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,3.0,2.0,0.0,6
True,183.0,68.3,186.0,0.25,5,4,3,2,4,3,15,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,True,True,True,False,False,False,True,False,1.4,0.3333333333333333,0.0,5
True,173.0,60.0,175.0,4.75,4,12,3,0,2,4,18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,True,1.5,2.25,0.0,10
False,169.0,65.0,168.0,15.25,1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,2.0,0.0,0.0,5
True,175.0,57.0,175.0,1.75,3,2,2,1,0,2,23,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,3.3333333333333335,1.0,0.0,11
True,178.0,71.0,185.0,11.25,3,1,2,0,0,3,18,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,1.0,0.6666666666666666,0.0,8
True,179.0,69.0,185.0,15.25,3,3,1,1,1,1,25,False,True,True,True,True,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,3.3333333333333335,1.0,1.0,9
True,178.0,60.0,178.0,8.25,2,1,2,0,0,0,25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2.5,0.0,0.0,8
True,180.0,73.0,183.0,5.25,2,2,1,1,0,3,20,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,2.5,1.0,1.0,8
